,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,LTIM,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2023-07-27,2426.247802734375,736.9869995117188,5172.40087890625,3290.05908203125,958.3407592773438,4692.95458984375,1612.746337890625,720.3267822265625,878.7723388671875,159.7071533203125,4748.55224609375,1149.3232421875,187.0821533203125,3672.562744140625,1088.0157470703125,3213.825927734375,1791.9342041015625,1002.7592163085938,814.2982177734375,658.385009765625,2872.45361328125,442.6690979003906,2452.197509765625,966.326171875,1400.056884765625,1257.6912841796875,399.177490234375,785.4653930664062,373.6009826660156,2560.632568359375,,1425.4271240234375,9469.759765625,1084.4625244140625,186.22909545898438,147.00015258789062,166.5197296142578,1237.7838134765625,1289.9237060546875,583.9197998046875,347.5360107421875,1103.44580078125,830.987060546875,,114.75775909423828,3113.232421875,1029.089599609375,2983.330810546875,8187.48974609375,187.05776977539062
2023-07-28,2461.017333984375,748.828369140625,5302.76513671875,3310.857666015625,948.4069213867188,4733.10205078125,1583.0794677734375,729.9685668945312,878.7232666015625,157.2646942138672,4777.7353515625,1155.553466796875,185.4894561767578,3669.765625,1103.031005859375,3240.1904296875,1793.2125244140625,990.37451171875,799.8679809570312,655.2543334960938,2905.00634765625,442.7672119140625,2466.272216796875,972.1324462890625,1386.556640625,1245.93359375,402.0959167480469,795.7568969726562,374.2190856933594,2550.381103515625,,1445.5174560546875,9388.8857421875,1092.020751953125,193.65245056152344,147.68788146972656,171.5013427734375,1250.2225341796875,1283.2080078125,583.4462280273438,348.7253723144531,1110.8609619140625,840.0784912109375,,115.52407836914062,3075.19775390625,1020.8093872070312,2968.324951171875,8205.765625,186.49652099609375
2023-07-31,2489.991455078125,770.7769165039062,5130.6982421875,3297.822265625,952.3505249023438,4770.73486328125,1596.5145263671875,721.9288330078125,873.6184692382812,158.97019958496094,4671.13818359375,1152.8062744140625,187.24549865722656,3616.0302734375,1114.38134765625,3250.13720703125,1818.432373046875,1002.176025390625,803.6154174804688,642.8806762695312,2933.57568359375,453.65252685546875,2443.561767578125,974.181640625,1402.1832275390625,1260.0614013671875,399.73541259765625,808.225341796875,370.1715393066406,2580.99072265625,,1452.8050537109375,9534.95703125,1095.53759765625,201.35243225097656,152.2010498046875,176.71548461914062,1260.8065185546875,1275.646484375,587.3766479492188,363.1705322265625,1115.5928955078125,840.0296630859375,,117.96675872802734,3135.7314453125,1043.6851806640625,2985.2685546875,8217.0263671875,189.4430389404297
2023-08-01,2478.901611328125,758.3905639648438,4990.8134765625,3264.232177734375,958.3407592773438,4763.52783203125,1570.5933837890625,718.9027709960938,875.3363647460938,158.97019958496094,4693.9384765625,1156.0928955078125,196.3117218017578,3572.060302734375,1119.6368408203125,3298.8095703125,1806.87939453125,1021.7403564453125,808.9933471679688,638.8058471679688,2840.5419921875,455.1235046386719,2434.30615234375,970.5222778320312,1379.2874755859375,1268.8909912109375,398.962890625,812.33203125,368.8655700683594,2566.840576171875,,1470.679443359375,9433.984375,1097.500244140625,207.62307739257812,151.90016174316406,167.25035095214844,1242.976806640625,1273.45751953125,579.468505859375,355.60260009765625,1115.641845703125,837.536865234375,,118.01465606689453,3163.7763671875,1069.8826904296875,2983.131591796875,8181.11865234375,190.33168029785156
2023-08-02,2471.358154296875,754.5260620117188,4955.458984375,3283.71240234375,943.7145385742188,4674.67041015625,1525.2940673828125,712.3512573242188,862.0343017578125,155.43287658691406,4686.24072265625,1146.2327880859375,191.5744171142578,3622.21337890625,1118.332763671875,3218.461669921875,1790.4593505859375,1014.9195556640625,798.4080200195312,638.9052124023438,2741.052734375,445.70916748046875,2451.338623046875,963.1058959960938,1366.083984375,1261.1302490234375,394.92864990234375,795.8557739257812,363.6216735839844,2552.724853515625,,1462.7518310546875,9372.865234375,1111.51904296875,202.0440673828125,151.2554473876953,165.09165954589844,1229.697509765625,1255.847412109375,566.7777099609375,351.6604309082031,1107.64111328125,824.14404296875,,113.94352722167969,3153.32861328125,1071.8941650390625,2958.536376953125,8186.947265625,188.3907012939453
2023-08-03,2530.35595703125,766.3178100585938,4955.01220703125,3257.78759765625,934.0303344726562,4669.05859375,1491.9813232421875,702.9468383789062,855.7514038085938,154.96961975097656,4676.009765625,1143.8291015625,187.89892578125,3657.251953125,1118.1451416015625,3263.8505859375,1799.8492431640625,1010.0733642578125,792.6407470703125,628.8175659179688,2703.464111328125,444.5323791503906,2434.496826171875,941.6861572265625,1349.5179443359375,1268.0545654296875,391.45233154296875,796.0537719726562,363.5319519042969,2529.311767578125,,1446.846923828125,9353.1669921875,1091.7730712890625,202.96621704101562,147.94577026367188,165.19126892089844,1224.529052734375,1247.3905029296875,559.2484741210938,348.8404846191406,1113.2513427734375,816.6656494140625,,113.22509765625,3116.027587890625,1069.227783203125,2883.955810546875,8037.23876953125,186.91744995117188
2023-08-04,2539.547607421875,768.2005615234375,4939.14404296875,3261.009765625,950.7031860351562,4558.4833984375,1484.6396484375,706.93701171875,873.3729858398438,151.7691650390625,4675.5712890625,1186.89990234375,190.9209747314453,3675.997802734375,1116.1793212890625,3244.39111328125,1794.8348388671875,1026.9903564453125,804.1021728515625,638.2592163085938,2696.413330078125,448.16082763671875,2429.43994140625,947.0532836914062,1394.1226806640625,1281.113525390625,390.5080871582031,797.5380859375,366.87445068359375,2557.348876953125,,1442.4151611328125,9281.3310546875,1090.7384033203125,200.98358154296875,149.0203399658203,164.29457092285156,1241.1717529296875,1261.46875,542.9586791992188,352.3990173339844,1111.2509765625,816.0791015625,,113.99142456054688,3155.986572265625,1099.5416259765625,2886.241455078125,8058.9716796875,191.2203369140625
2023-08-07,2548.239990234375,784.2037353515625,4972.962890625,3264.28076171875,945.861083984375,4517.9482421875,1506.71484375,704.3115234375,875.0910034179688,151.8744354248047,4540.37548828125,1200.537353515625,190.26756286621094,3838.087890625,1112.4552001953125,3240.818359375,1824.4791259765625,1032.77880859375,803.6397705078125,644.8187255859375,2704.975341796875,455.8589782714844,2451.577392578125,952.0789184570312,1399.710693359375,1294.7298583984375,390.4652099609375,804.56396484375,365.4875793457031,2566.110595703125,,1503.7203369140625,9333.6640625,1090.9715576171875,200.98358154296875,148.67648315429688,164.69309997558594,1248.2442626953125,1295.943115234375,537.8446044921875,355.8136291503906,1132.56982421875,819.0117797851562,,113.84774017333984,3193.104736328125,1107.44775390625,2886.440185546875,8076.0615234375,192.29603576660156
2023-08-08,2472.357421875,777.0692138671875,4981.83935546875,3269.212158203125,951.3521118164062,4498.64794921875,1514.056640625,709.3993530273438,869.2008056640625,150.69534301757812,4487.36962890625,1242.52880859375,188.062255859375,3775.12646484375,1117.8388671875,3256.414794921875,1813.51611328125,1024.298095703125,802.9828491210938,641.4893188476562,2808.3095703125,445.9543151855469,2448.380859375,956.2261962890625,1388.5347900390625,1292.12744140625,388.2763977050781,792.9365844726562,364.7791748046875,2562.508544921875,,1476.93310546875,9352.0400390625,1079.7967529296875,200.61471557617188,149.0203399658203,163.54190063476562,1240.7265625,1342.505615234375,542.769287109375,357.07977294921875,1120.71533203125,828.4454345703125,,113.17720031738281,3180.777587890625,1127.797607421875,2902.98583984375,8057.6875,194.72808837890625
2023-08-09,2504.878662109375,783.9064331054688,4940.185546875,3252.563232421875,948.4568481445312,4514.513671875,1514.90576171875,704.6279296875,867.5317993164062,151.7481231689453,4483.033203125,1242.1365966796875,191.73777770996094,3668.440673828125,1159.93115234375,3295.622802734375,1814.6959228515625,1026.8106689453125,803.2748413085938,641.8370971679688,2801.716796875,459.8306884765625,2435.35595703125,957.0133056640625,1392.9853515625,1296.03125,393.6840515136719,814.8554077148438,365.4775695800781,2581.395263671875,,1511.4510498046875,9274.17578125,1079.269775390625,201.67520141601562,152.07208251953125,162.7631072998047,1248.911865234375,1342.505615234375,543.3849487304688,354.68182373046875,1124.764404296875,840.9095458984375,,115.14091491699219,3173.35400390625,1148.9427490234375,2937.41943359375,8012.64208984375,195.40623474121094
2023-08-10,2550.13818359375,795.5000610351562,4881.822265625,3161.655517578125,938.2234497070312,4485.53955078125,1517.70263671875,706.4574584960938,858.794677734375,152.71665954589844,4424.13232421875,1235.1705322265625,191.86026000976562,3676.09619140625,1156.0093994140625,3297.650634765625,1799.6033935546875,1017.9708862304688,796.1448364257812,636.0726928710938,2779.923583984375,459.8306884765625,2420.565185546875,948.552001953125,1414.4964599609375,1291.1051025390625,387.7613525390625,822.8214111328125,359.36138916015625,2573.509521484375,,1521.9393310546875,9209.982421875,1068.1629638671875,200.47637939453125,153.57647705078125,163.74505615234375,1254.475830078125,1327.5816650390625,543.2902221679688,355.02716064453125,1122.3251953125,831.4758911132812,,114.94933319091797,3154.65771484375,1156.2406005859375,2969.865234375,8003.70166015625,195.8037872314453
2023-08-11,2537.249755859375,793.7659912109375,4865.60693359375,3110.34326171875,935.6776123046875,4449.21240234375,1502.31982421875,698.224853515625,858.548095703125,152.24826049804688,4394.75439453125,1226.5858154296875,191.86026000976562,3640.131591796875,1150.44775390625,3273.02490234375,1806.77099609375,1051.3109130859375,787.8468627929688,629.7119750976562,2745.402099609375,453.5054016113281,2387.26318359375,937.4833984375,1381.9083251953125,1275.072021484375,385.18634033203125,812.0846557617188,357.4855651855469,2568.64208984375,,1522.9732666015625,9170.046875,1061.00537109375,199.1673126220703,152.32998657226562,165.4380340576172,1259.767822265625,1304.84765625,543.7638549804688,346.82623291015625,1104.8116455078125,818.1320190429688,,115.2367172241211,3160.79833984375,1141.8785400390625,2998.385986328125,8034.078125,193.18466186523438
2023-08-14,2453.823486328125,779.9923706054688,4781.01171875,3127.187255859375,938.4231567382812,4466.2880859375,1480.394287109375,694.0169677734375,855.0963745117188,151.8224639892578,4384.328125,1212.2615966796875,191.0435028076172,3690.986572265625,1150.5169677734375,3259.843505859375,1791.150634765625,1050.9071044921875,784.0020751953125,628.8672485351562,2756.802490234375,444.96734619140625,2417.130126953125,944.0753173828125,1373.6500244140625,1295.2412109375,385.5725402832031,791.1058959960938,358.0143737792969,2589.475341796875,,1523.3673095703125,9135.5498046875,1063.7789306640625,199.1673126220703,153.01771545410156,165.57347106933594,1274.65478515625,1290.520751953125,531.1203002929688,347.9004821777344,1106.66552734375,825.757080078125,,113.17720031738281,3161.76025390625,1141.2237548828125,2991.8271484375,7956.3837890625,194.16683959960938
2023-08-16,2442.93359375,769.0428466796875,4901.0615234375,3118.838623046875,931.5343017578125,4450.71240234375,1468.2078857421875,690.402587890625,845.1356201171875,152.39730834960938,4383.25634765625,1220.0615234375,190.34925842285156,3672.732177734375,1157.3330078125,3248.615478515625,1796.2421875,1056.4263916015625,781.714599609375,621.3139038085938,2730.339599609375,439.4397888183594,2435.737548828125,941.0745849609375,1365.5400390625,1318.43115234375,386.47381591796875,786.9992065429688,356.43792724609375,2619.800537109375,,1546.7567138671875,9231.4951171875,1066.130126953125,203.32830810546875,153.92034912109375,167.9774932861328,1273.6160888671875,1284.7501220703125,535.429443359375,344.5338439941406,1115.8369140625,821.8468017578125,,111.06979370117188,3169.59619140625,1148.80224609375,2992.2744140625,8151.58251953125,195.8037872314453
2023-08-17,2477.50244140625,802.2877807617188,4852.3173828125,3108.29248046875,935.0286865234375,4506.09765625,1475.2000732421875,684.6422119140625,844.8890991210938,151.9927978515625,4386.27734375,1217.5595703125,189.7366485595703,3615.990234375,1161.837646484375,3220.54443359375,1780.37451171875,1056.0225830078125,777.3831176757812,624.5438842773438,2738.85546875,441.8087463378906,2426.815673828125,936.3027954101562,1359.2103271484375,1311.971435546875,378.53411865234375,781.5071411132812,352.34716796875,2582.271484375,,1549.61279296875,9188.12890625,1052.5072021484375,201.7387237548828,152.8027801513672,165.03170776367188,1255.2425537109375,1277.9346923828125,541.86962890625,353.8185729980469,1116.958984375,825.3171997070312,,111.16558837890625,3148.837646484375,1152.451171875,3052.545166015625,8107.5732421875,195.28932189941406
